label,source,dataset,sample_number,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
0,benign,image_anomaly_benign,1,aditbendoth-balinese-temple-10392196_1920.jpg,data/raw/image_anomaly/benign/aditbendoth-balinese-temple-10392196_1920.jpg,545260,45,1,0,0,0,0.1111111111111111,image,0,0,0,0,0,1,1,0,0,0,7,7.987425253585972,7.91767938338286,0.3754942596192642,0.007770604849062833,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,2,foreversolo-20230708-160738-000.gif,data/raw/image_anomaly/benign/anigif_60030/foreversolo-20230708-160738-000.gif,360818,35,1,0,0,0,0.11428571428571428,image,0,0,0,0,0,1,1,0,0,0,5,7.7023531740644495,5.277114648336088,0.355708418094441,0.07967451734669556,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,3,latale-20230627-163555-000.gif,data/raw/image_anomaly/benign/anigif_60030/latale-20230627-163555-000.gif,5193290,30,1,0,0,0,0.13333333333333333,image,0,0,0,0,0,1,1,0,0,0,70,7.912188184145245,5.726409765557392,0.3683414559941771,0.02007243962882874,256,0,0,0,3,0,0,0,3,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,4,latale-20230712-171319-000.gif,data/raw/image_anomaly/benign/anigif_60030/latale-20230712-171319-000.gif,6105522,30,1,0,0,0,0.13333333333333333,image,0,0,0,0,0,1,1,0,0,0,102,7.987820689287891,5.75,0.3745630594730475,0.005099645861565973,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,5,mi$stback-20230708-162455-000.gif,data/raw/image_anomaly/benign/anigif_60030/mi$stback-20230708-162455-000.gif,14537054,33,1,0,0,0,0.15151515151515152,image,0,0,0,0,0,1,1,0,0,0,242,7.967577154659759,4.845714015923012,0.3723757922341074,0.007615298120238117,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,6,singlebungle1472-20230608-122728-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230608-122728-000.gif,4916990,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,96,7.971489114756827,3.0846858395523435,0.38015310179601747,0.007515166799200324,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,7,singlebungle1472-20230611-232114-008.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230611-232114-008.gif,9296405,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,128,7.929668378403069,4.762107315396907,0.37559680328040784,0.008605261926518906,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,8,singlebungle1472-20230613-134504-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230613-134504-000.gif,4026415,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,55,7.978647882303689,5.589614648336088,0.36838179869685567,0.007506926136525917,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,9,singlebungle1472-20230617-172450-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230617-172450-000.gif,4567129,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,72,7.975698370485544,5.061595993578595,0.3693131943503238,0.0073521023820435115,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,10,singlebungle1472-20230626-074011-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230626-074011-000.gif,1336778,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,149,7.97500421699932,4.289609031522994,0.3588733506984705,0.009103979868010993,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,11,singlebungle1472-20230629-064354-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230629-064354-000.gif,5059287,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,82,7.963477530667507,5.382659765557392,0.37773069604471937,0.007036169325835834,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,12,singlebungle1472-20230629-064458-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230629-064458-000.gif,8558818,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,122,7.948134984747283,5.6875,0.3779746221966631,0.010782914182776174,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,13,singlebungle1472-20230629-081950-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230629-081950-000.gif,3998056,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,40,7.8919470013036355,5.063810203736037,0.3660739119211937,0.0202503416660497,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,14,singlebungle1472-20230702-061727-004.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230702-061727-004.gif,9775477,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,99,7.837917194668197,5.275554250365621,0.36298770893737464,0.02437466734359868,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,15,singlebungle1472-20230702-183629-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230702-183629-000.gif,13500854,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,172,7.9337413347352195,4.742652432618211,0.37296966547449517,0.015351843668556077,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,16,singlebungle1472-20230705-165150-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230705-165150-000.gif,9753447,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,86,7.8928508083730575,5.644454882778696,0.3640275074032801,0.010125548434312506,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,17,singlebungle1472-20230709-114347-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230709-114347-000.gif,3022862,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,24,7.942423558561479,5.644454882778696,0.37357543943454913,0.013121339975162611,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,18,singlebungle1472-20230710-172435-001.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230710-172435-001.gif,6401399,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,111,7.963767443548728,3.9132988277869583,0.37632101982707217,0.011156779947633323,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,19,singlebungle1472-20230712-024843-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230712-024843-000.gif,13155692,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,210,7.961254153198726,4.965018266288633,0.37592792534212566,0.00826205113345615,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,20,singlebungle1472-20230713-115518-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230713-115518-000.gif,11620878,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,189,7.962830023853165,3.0491309795353643,0.3816417313734814,0.007352542553153041,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,21,singlebungle1472-20230713-134805-002.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230713-134805-002.gif,2259244,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,36,7.931284866888688,5.538909765557392,0.3746076121038719,0.012078376660511215,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,22,singlebungle1472-20230716-055224-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230716-055224-000.gif,11087035,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,181,7.940962349952638,5.115168898701708,0.36794544258225936,0.015114320465300236,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,23,singlebungle1472-20230718-191744-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230718-191744-000.gif,17800701,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,286,7.968748702778722,5.52555425036562,0.3821026486541176,0.005527647478602107,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,24,singlebungle1472-20230726-221035-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230726-221035-000.gif,10044720,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,209,7.995817757496518,5.06602441389348,0.3759180942823692,0.0036450991167498946,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,25,singlebungle1472-20230728-031325-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230728-031325-000.gif,20185748,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,264,7.922693177643053,5.208918898701708,0.37589139624650025,0.0073486996865313094,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,26,singlebungle1472-20230802-081058-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230802-081058-000.gif,8069354,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,149,7.996502081512119,5.120864648336088,0.36720808134083593,0.003745652997749262,256,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,27,singlebungle1472-20230805-053838-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230805-053838-000.gif,3143277,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,50,7.981864794257114,5.695159765557392,0.3748909179814569,0.007902898790020733,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,28,singlebungle1472-20230813-165337-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230813-165337-000.gif,6542755,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,101,7.996344597864068,5.394454882778696,0.36973094667307577,0.005126128060732826,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,29,singlebungle1472-20230903-195857-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230903-195857-000.gif,14978530,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,204,7.903200210282476,5.6875,0.37285341084872814,0.018053974588961668,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,30,singlebungle1472-20230925-191302-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20230925-191302-000.gif,20120824,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,184,7.7767210908858875,5.28477441389348,0.35932693412556066,0.02960654096472391,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,31,singlebungle1472-20231007-170257-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231007-170257-000.gif,15105270,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,251,7.976416109330637,5.103373781480404,0.3766627806057091,0.005593478302605647,256,0,0,4,5,0,0,4,9,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,32,singlebungle1472-20231018-015144-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231018-015144-000.gif,6469748,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,107,7.9936409435769855,3.6337169487584817,0.37204462986811854,0.0033260955449887692,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,33,singlebungle1472-20231018-054923-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231018-054923-000.gif,14328142,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,221,7.950649008851901,3.607389912208212,0.37974414268088635,0.006993858659413063,256,0,0,52,3,0,0,52,55,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,34,singlebungle1472-20231019-060833-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231019-060833-000.gif,7249966,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,128,7.984335166110335,1.3683927290103626,0.3785806719645306,0.0026280123244715905,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,35,singlebungle1472-20231019-180050-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231019-180050-000.gif,8995173,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,142,7.961266055432335,4.713457868318166,0.3688328173343637,0.009527554389448653,256,0,0,7,0,0,0,7,7,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,36,singlebungle1472-20231021-132252-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231021-132252-000.gif,2080251,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,41,7.986941747935387,5.34727441389348,0.3751859751539598,0.005526256206582763,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,37,singlebungle1472-20231023-153700-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231023-153700-000.gif,17803785,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,276,7.9401328426422735,4.896822516654254,0.3744792469691136,0.010764396447159971,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,38,singlebungle1472-20231028-230103-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231028-230103-000.gif,18220218,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,271,7.921634477504738,5.550704882778696,0.37560823915498703,0.01417551645101063,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,39,singlebungle1472-20231128-171225-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231128-171225-000.gif,4085205,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,45,7.859542083530277,5.03775298553947,0.3653919448350817,0.01454419056081641,256,0,0,0,3,0,0,0,3,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,40,singlebungle1472-20231128-171229-001.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231128-171229-001.gif,2614625,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,30,7.94513469943671,5.338054250365621,0.37002399961753596,0.006176411531290338,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,41,singlebungle1472-20231205-181750-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231205-181750-000.gif,15160987,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,231,7.914698557543883,5.613204882778696,0.37043966860468913,0.01668130181761913,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,42,singlebungle1472-20231212-193427-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231212-193427-000.gif,10251780,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,121,7.941995901998109,4.771418898701708,0.3635365760872746,0.012604932997001496,256,1,0,0,3,0,0,0,3,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,43,singlebungle1472-20231230-081710-000-resize.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20231230-081710-000-resize.gif,10446726,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,130,7.880554131519704,5.102719969293429,0.3724003099152787,0.018047281033311297,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,44,singlebungle1472-20240103-145350-000-resize.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20240103-145350-000-resize.gif,14854846,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,308,7.995088644044769,5.183364648336088,0.37119253878498637,0.005493560821835514,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,45,singlebungle1472-20240105-052129-000-resize.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20240105-052129-000-resize.gif,16043815,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,284,7.977195765240289,5.132659765557392,0.37259255357905835,0.005701823412947607,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,46,singlebungle1472-20240215-112016-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20240215-112016-000.gif,4833677,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,52,7.95309960935977,5.263759133144316,0.36730112500276707,0.010672827332070388,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,47,singlebungle1472-20240603-050730-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20240603-050730-000.gif,2248491,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,32,7.967546522568332,5.366729296672176,0.37222474984333936,0.006470117069625807,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,48,singlebungle1472-20240603-054006-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20240603-054006-000.gif,5784786,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,72,7.958744506048748,5.197123781480403,0.3668763200574749,0.009706149890419456,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,49,singlebungle1472-20240603-055606-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20240603-055606-000.gif,7474516,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,100,7.940785195327799,5.706954882778696,0.3667334446805653,0.00899242171667035,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60030,image_anomaly_benign,50,singlebungle1472-20240603-060324-000.gif,data/raw/image_anomaly/benign/anigif_60030/singlebungle1472-20240603-060324-000.gif,4175165,40,1,0,0,0,0.1,image,0,0,0,0,0,1,1,0,0,0,80,7.976829387675277,5.1540786642591,0.3677483404847473,0.0062835840020693794,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,51,dcbest-20230112-232910-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/dcbest-20230112-232910-000-resize.gif,13298732,37,1,0,0,0,0.13513513513513514,image,0,0,0,0,0,1,1,0,0,0,238,7.992994913635041,5.164313383509937,0.3770635425993997,0.004535545193331214,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,52,dcbest-20230128-183722-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/dcbest-20230128-183722-000-resize.gif,18243349,37,1,0,0,0,0.13513513513513514,image,0,0,0,0,0,1,1,0,0,0,262,7.970199312016422,5.382659765557392,0.3828524028126634,0.0066085453937212955,256,0,0,0,4,0,0,0,4,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,53,dcbest-20230218-093503-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/dcbest-20230218-093503-000-resize.gif,17031108,37,1,0,0,0,0.13513513513513514,image,0,0,0,0,0,1,1,0,0,0,281,7.968948671553851,5.145765086514733,0.3739050330724225,0.0065900586150942145,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,54,dcbest-20230303-195940-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/dcbest-20230303-195940-000-resize.gif,1931891,37,1,0,0,0,0.13513513513513514,image,0,0,0,0,0,1,1,0,0,0,20,7.913924098953338,5.02555425036562,0.3665827937497509,0.009753655873959762,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,55,dcbest-20230415-155449-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/dcbest-20230415-155449-000-resize.gif,5856153,37,1,0,0,0,0.13513513513513514,image,0,0,0,0,0,1,1,0,0,0,81,7.924894891861181,4.970714015923012,0.36682750604364334,0.014713242635566386,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,56,ghostsoul-20230110-211345-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/ghostsoul-20230110-211345-000-resize.gif,13391243,40,1,0,0,0,0.125,image,0,0,0,0,0,1,1,0,0,0,215,7.931573877211266,4.933364648336088,0.3723631181959733,0.010210851972441991,256,0,0,0,5,0,0,0,5,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,57,latale-20230112-050627-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/latale-20230112-050627-000-resize.gif,7695385,37,1,0,0,0,0.13513513513513514,image,0,0,0,0,0,1,1,0,0,0,107,7.93889045118619,5.495864648336088,0.3684434242081455,0.009906716817936985,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,58,pokipoki-20230305-095117-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/pokipoki-20230305-095117-000-resize.gif,383726,39,1,0,0,0,0.1282051282051282,image,0,0,0,0,0,1,1,0,0,0,2,7.988195178049098,5.331954882778696,0.3566060157508222,0.007283843158920688,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,59,singlebungle1472-20221218-091113-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221218-091113-000-resize.gif,2262583,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,26,7.894891061355397,5.558364648336088,0.37190149488438656,0.01412279682115529,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,60,singlebungle1472-20221218-091909-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221218-091909-000-resize.gif,7426152,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,141,7.997252405265277,4.708307960931275,0.3697371128412131,0.004702704711673017,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,61,singlebungle1472-20221218-111855-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221218-111855-000-resize.gif,4879480,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,64,7.913525370400519,3.02586902790331,0.3712088173329945,0.012343528408764869,256,0,0,27,1,0,0,27,28,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,62,singlebungle1472-20221218-225042-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221218-225042-000-resize.gif,19443666,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,371,7.995081257039312,5.167434179450872,0.3754722489061476,0.0026855532284909647,256,1,0,0,3,0,0,0,3,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,63,singlebungle1472-20221219-180348-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221219-180348-000-resize.gif,2096584,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,32,7.966691118502501,5.675704882778696,0.3730520694615622,0.011120470250655351,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,64,singlebungle1472-20221222-135545-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221222-135545-000-resize.gif,11738778,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,189,7.949929386407861,5.37852441389348,0.376780359931843,0.011935399067943869,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,65,singlebungle1472-20221222-163851-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221222-163851-000-resize.gif,905319,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,11,7.908133518387921,5.59375,0.36531653483468257,0.014604796762246236,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,66,singlebungle1472-20221222-164041-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221222-164041-000-resize.gif,15671789,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,267,7.974130746189705,5.519454882778696,0.37895903269243864,0.009597691750444063,256,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,67,singlebungle1472-20221222-164432-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221222-164432-000-resize.gif,7451852,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,80,7.8874024809855605,4.670958593344349,0.3719900770976128,0.011070670754062211,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,68,singlebungle1472-20221223-160453-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221223-160453-000-resize.gif,5500863,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,89,7.9216197522775,4.320356063692049,0.37580339666703205,0.007187963052342878,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,69,singlebungle1472-20221228-103744-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221228-103744-000-resize.gif,11888667,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,203,7.966033690262429,3.0491309795353643,0.38452872807355104,0.006773930163911564,256,0,0,0,4,0,0,0,4,0,0,0,0,0.0,0
0,anigif_60031,image_anomaly_benign,70,singlebungle1472-20221228-105311-000-resize.gif,data/raw/image_anomaly/benign/anigif_60031/singlebungle1472-20221228-105311-000-resize.gif,5967107,47,1,0,0,0,0.10638297872340426,image,0,0,0,0,0,1,1,0,0,0,110,7.9214751822770815,5.245864648336088,0.3704649506033661,0.014148062034081171,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
