label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
benign,NotFoundException.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Exception\NotFoundException.php,409,21,1,0,0,0,0.047619047619047616,script,0,1,0,0,0,0,0,0,0,0,0,4.9811718351552265,4.9811718351552265,0.9462102689486552,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,PuliUnavailableException.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Exception\PuliUnavailableException.php,263,28,1,0,0,0,0.03571428571428571,script,0,1,0,0,0,0,0,0,0,0,0,4.940289629789214,4.940289629789214,0.9543726235741445,0.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,StrategyUnavailableException.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Exception\StrategyUnavailableException.php,419,32,1,0,0,0,0.03125,script,0,1,0,0,0,0,0,0,0,0,0,4.7931902082988245,4.7931902082988245,0.9665871121718377,0.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Exception.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Exception.php,235,13,1,0,0,0,0.07692307692307693,script,0,1,0,0,0,0,0,0,0,0,0,4.817027681792025,4.817027681792025,0.948936170212766,0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Psr17FactoryDiscovery.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Psr17FactoryDiscovery.php,4081,25,1,0,0,0,0.04,script,0,1,0,0,0,0,0,0,0,0,0,4.721939650571841,4.721939650571841,0.9708404802744426,0.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Psr18ClientDiscovery.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Psr18ClientDiscovery.php,1038,24,1,0,0,0,0.041666666666666664,script,0,1,0,0,0,0,0,0,0,0,0,4.934678129361974,4.934678129361974,0.9701348747591522,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,CommonClassesStrategy.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Strategy\CommonClassesStrategy.php,8530,25,1,0,0,0,0.04,script,0,1,0,0,0,0,0,0,0,0,0,5.04413763529087,4.926689270112268,0.9864009378663541,0.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,CommonPsr17ClassesStrategy.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Strategy\CommonPsr17ClassesStrategy.php,4141,30,1,0,0,0,0.03333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,4.922591773503559,4.919636722354508,0.9917894228447235,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,DiscoveryStrategy.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Strategy\DiscoveryStrategy.php,674,21,1,0,0,0,0.047619047619047616,script,0,1,0,0,0,0,0,0,0,0,0,4.689573647088939,4.689573647088939,0.9673590504451038,0.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,PuliBetaStrategy.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Http\Discovery\Strategy\PuliBetaStrategy.php,2381,20,1,0,0,0,0.05,script,0,1,0,0,0,0,0,0,0,0,0,4.76168503135453,4.76168503135453,0.9651406971860563,0.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,HttplugFactory.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\Factory\HttplugFactory.php,2393,18,1,0,0,0,0.05555555555555555,script,0,1,0,0,0,0,0,0,0,0,0,5.037417814632338,5.037417814632338,0.9791057250313414,0.0,74,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Psr17Factory.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\Factory\Psr17Factory.php,3838,16,1,0,0,0,0.0625,script,0,1,0,0,0,0,0,0,0,0,0,4.921868880898362,4.921868880898362,0.9791558103178739,0.0,76,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,MessageTrait.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\MessageTrait.php,7466,16,1,0,0,0,0.0625,script,0,1,0,0,0,0,0,0,0,0,0,4.826807859468563,4.828325397189749,0.9738815965711224,0.0,96,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Request.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\Request.php,1504,11,1,0,0,0,0.09090909090909091,script,0,1,0,0,0,0,0,0,0,0,0,4.868015617713659,4.868015617713659,0.9714095744680851,0.0,70,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,RequestTrait.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\RequestTrait.php,3041,16,1,0,0,0,0.0625,script,0,1,0,0,0,0,0,0,0,0,0,4.620824240300187,4.620824240300187,0.9661295626438672,0.0,78,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Response.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\Response.php,4335,12,1,0,0,0,0.08333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,5.0299992971345295,5.029962348197221,0.9829296424452134,0.0,85,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,ServerRequest.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\ServerRequest.php,5069,17,1,0,0,0,0.058823529411764705,script,0,1,0,0,0,0,0,0,0,0,0,4.6929736284132355,4.741996999076634,0.9672519234563031,0.0,73,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Stream.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\Stream.php,11117,10,1,0,0,0,0.1,script,0,1,0,0,0,0,0,0,0,0,0,4.481321503104402,4.710563597162504,0.9720248268417738,0.0,81,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,StreamTrait.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\StreamTrait.php,1596,15,1,0,0,0,0.06666666666666667,script,0,1,0,0,0,0,0,0,0,0,0,4.4495586173328645,4.4495586173328645,0.9680451127819549,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,UploadedFile.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\UploadedFile.php,5544,16,1,0,0,0,0.0625,script,0,1,0,0,0,0,0,0,0,0,0,4.801191540188952,4.875222207213869,0.9751082251082251,0.0,82,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Uri.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Nyholm\Psr7\Uri.php,9737,7,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,4.744970946164996,4.8292065448400345,0.9706275033377837,0.0,95,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,EventDispatcherInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\EventDispatcher\EventDispatcherInterface.php,463,28,1,0,0,0,0.03571428571428571,script,0,1,0,0,0,0,0,0,0,0,0,4.494892172220588,4.494892172220588,0.9546436285097192,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,ClientExceptionInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Client\ClientExceptionInterface.php,202,28,1,0,0,0,0.03571428571428571,script,0,1,0,0,0,0,0,0,0,0,0,4.712779802475501,4.712779802475501,0.9504950495049505,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
