label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
malware,8690354fb8a8e640e586b8022392aef9bd58519e4aa9c70444a099a818a27f35.iso,data\raw\malware_bazaar\8690354fb8a8e640e586b8022392aef9bd58519e4aa9c70444a099a818a27f35.iso,4784128,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,84,7.282047703813871,0.0,0.3249977843402183,0.1670032657989084,256,6,91,6,3,0,0,6,9,0,0,0,0,0.0,0
malware,869e06a2d1c681254d13c3efdc780fdf8f9e9014e568b645223cf667b52c5b63.doc,data\raw\malware_bazaar\869e06a2d1c681254d13c3efdc780fdf8f9e9014e568b645223cf667b52c5b63.doc,1786368,68,1,0,0,0,0.014705882352941176,document,0,0,0,0,0,0,0,0,0,0,8,5.683052711742257,1.9332146275749078,0.35991520224276297,0.3051241401547721,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,86d9c83dc03e55d1c15f2d393bf6d4e55b47ad018a2c45202721a86a472ee978.html,data\raw\malware_bazaar\86d9c83dc03e55d1c15f2d393bf6d4e55b47ad018a2c45202721a86a472ee978.html,5155,69,0,0,0,0,0.014492753623188406,unknown,0,0,0,0,1,0,0,0,0,0,0,5.869886342840439,5.874648502349787,0.9720659553831231,0.0,73,0,0,67,0,0,0,67,67,0,0,0,0,0.0,0
malware,86e52c43da46e13d47c003980a804f5ca78facac76025b972fcdb44d24818f37.hta,data\raw\malware_bazaar\86e52c43da46e13d47c003980a804f5ca78facac76025b972fcdb44d24818f37.hta,3039,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,5.528941924982125,5.528941924982125,0.983218163869694,0.0,86,0,0,0,0,0,0,35,35,0,0,0,0,0.0,0
malware,8700e6b8085fc9c51e163a74c5f674bbe2087e44a41c3cf9d217fbb3e35c0947.rar,data\raw\malware_bazaar\8700e6b8085fc9c51e163a74c5f674bbe2087e44a41c3cf9d217fbb3e35c0947.rar,42854,68,1,0,0,0,0.014705882352941176,archive,0,0,0,1,0,1,1,0,0,0,1,7.994228709401973,5.331954882778696,0.3734540532972418,0.0037802772203294906,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,873011c181d00709fdf66f32bb3cca0c5ff3147d00ef818fef72987a6773ea66.html,data\raw\malware_bazaar\873011c181d00709fdf66f32bb3cca0c5ff3147d00ef818fef72987a6773ea66.html,5424,69,0,0,0,0,0.014492753623188406,unknown,0,0,0,0,1,0,0,0,0,0,0,4.644172179424774,4.550645055396633,0.9424778761061947,0.0,90,2,0,2,0,0,0,2,2,0,0,0,0,0.0,0
malware,873a824edd1f2f06b85b7f1a662016e67ed09760ba992f7796b53a24113c34b5.chm,data\raw\malware_bazaar\873a824edd1f2f06b85b7f1a662016e67ed09760ba992f7796b53a24113c34b5.chm,15194,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,1,4.841436313170375,1.8875843870573945,0.20791101750691063,0.5151375542977491,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8743a8f2075c8033558c39f321c306c3497c7d41bc272740d3ad6fc404063efe.dll,data\raw\malware_bazaar\8743a8f2075c8033558c39f321c306c3497c7d41bc272740d3ad6fc404063efe.dll,5120,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,0,0,0,4.109211615479305,4.745684384131721,0.3076171875,0.513671875,197,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,879a344589a34ab8eccf629ee13f2ac2d74f55f4fbf34efb78af19b5c4ccedd7.iso,data\raw\malware_bazaar\879a344589a34ab8eccf629ee13f2ac2d74f55f4fbf34efb78af19b5c4ccedd7.iso,1310720,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,11,5.229746969295749,0.0,0.20026397705078125,0.47008590698242186,256,0,18,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,87b6d11d7f2ece2be494b9af9900632b0cc4c844b9ec0db43d5d0efb7aa19f99.docm,data\raw\malware_bazaar\87b6d11d7f2ece2be494b9af9900632b0cc4c844b9ec0db43d5d0efb7aa19f99.docm,1913470,69,1,0,0,0,0.014492753623188406,document,0,0,1,0,0,1,1,0,0,0,70,7.948270097241073,6.6706193447440985,0.3522501006025702,0.0058987075836046555,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
