label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
benign,install-audacity.ps1,data/raw/powershell-samples/scripts/install-audacity.ps1,639,20,1,0,0,0,0.1,script,0,1,0,0,0,0,0,0,0,0,0,5.398050327401857,5.398050327401857,0.8826291079812206,0.0,77,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-basic-apps.ps1,data/raw/powershell-samples/scripts/install-basic-apps.ps1,1938,22,1,0,0,0,0.13636363636363635,script,0,1,0,0,0,0,0,0,0,0,0,5.394142825866447,5.394142825866447,0.9009287925696594,0.0,92,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-basic-snaps.ps1,data/raw/powershell-samples/scripts/install-basic-snaps.ps1,1425,23,1,0,0,0,0.13043478260869565,script,0,1,0,0,0,0,0,0,0,0,0,5.055480728202946,5.055480728202946,0.8940350877192983,0.0,83,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-calibre-server.ps1,data/raw/powershell-samples/scripts/install-calibre-server.ps1,2195,26,1,0,0,0,0.11538461538461539,script,0,1,0,0,0,0,0,0,0,0,0,5.353265443285079,5.353265443285079,0.9189066059225512,0.0,91,2,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-chocolatey.ps1,data/raw/powershell-samples/scripts/install-chocolatey.ps1,715,22,1,0,0,0,0.09090909090909091,script,0,1,0,0,0,0,0,0,0,0,0,5.283638086629225,5.283638086629225,0.916083916083916,0.0,80,2,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-chrome.ps1,data/raw/powershell-samples/scripts/install-chrome.ps1,934,18,1,0,0,0,0.1111111111111111,script,0,1,0,0,0,0,0,0,0,0,0,5.368222787044872,5.368222787044872,0.8940042826552462,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-crystal-disk-info.ps1,data/raw/powershell-samples/scripts/install-crystal-disk-info.ps1,905,29,1,0,0,0,0.13793103448275862,script,0,1,0,0,0,0,0,0,0,0,0,5.355966048241553,5.355966048241553,0.9038674033149171,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-crystal-disk-mark.ps1,data/raw/powershell-samples/scripts/install-crystal-disk-mark.ps1,729,29,1,0,0,0,0.13793103448275862,script,0,1,0,0,0,0,0,0,0,0,0,5.370443766781746,5.370443766781746,0.897119341563786,0.0,77,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-discord.ps1,data/raw/powershell-samples/scripts/install-discord.ps1,663,19,1,0,0,0,0.10526315789473684,script,0,1,0,0,0,0,0,0,0,0,0,5.35974855907432,5.35974855907432,0.8868778280542986,0.0,77,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-edge.ps1,data/raw/powershell-samples/scripts/install-edge.ps1,715,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.330738972497795,5.330738972497795,0.8951048951048951,0.0,78,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-edit.ps1,data/raw/powershell-samples/scripts/install-edit.ps1,1147,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.292534995649014,5.292534995649014,0.8918918918918919,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,install-evcc.ps1,data/raw/powershell-samples/scripts/install-evcc.ps1,1328,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.36770741619939,5.36770741619939,0.8780120481927711,0.0,90,3,0,0,2,0,0,0,2,0,0,0,0,0.0,0
